time;value
0;0.244862219773832
0.0104166666666667;2.76635426546829
0.0208333333333333;1.80120764049762
0.0312500000000000;2.12710999044446
0.0416666666666667;1.96347330458941
0.0520833333333333;1.77559779257688
0.0625000000000000;1.38763947560640
0.0729166666666667;2.37833406807224
0.0833333333333333;1.95812406260491
0.0937500000000000;1.85176608059785
0.104166666666667;1.82750070297878
0.114583333333333;1.97783592917517
0.125000000000000;2.07804989587696
0.135416666666667;1.98225487236758
0.145833333333333;2.23640935348954
0.156250000000000;2.16462705486092
0.166666666666667;1.94390956993703
0.177083333333333;2.02879051795392
0.187500000000000;2.56824673847564
0.197916666666667;1.81068172451586
0.208333333333333;2.50461167108870
0.218750000000000;1.80811638742300
0.229166666666667;1.94759621590676
0.239583333333333;1.96597335878242
0.250000000000000;2.19912179380477
0.260416666666667;1.79153389860351
0.270833333333333;1.90220670525323
0.281250000000000;2.02447476534719
0.291666666666667;1.93199003201861
0.302083333333333;2.53176182638936
0.312500000000000;2.23905959874252
0.322916666666667;1.84602957006928
0.333333333333333;2.50551542504042
0.343750000000000;1.84997863387011
0.354166666666667;1.68763762487446
0.364583333333333;1.74247672461348
0.375000000000000;2.03607659630438
0.385416666666667;1.73636968294991
0.395833333333333;2.22141965855957
0.406250000000000;1.90923538239172
0.416666666666667;2.17250197442167
0.427083333333333;1.61197005846251
0.437500000000000;1.62106745085193
0.447916666666667;2.25301227093213
0.458333333333333;1.64443419523757
0.468750000000000;1.82310338768129
0.479166666666667;1.93826838522452
0.489583333333333;1.88749080582753
0.500000000000000;2.00736691589653
0.510416666666667;1.95811312465575
0.520833333333333;2.13087748564597
0.531250000000000;2.16598905110450
0.541666666666667;1.70433502445368
0.552083333333333;2.06469769825172
0.562500000000000;2.19634184573764
0.572916666666667;2.01733799399453
0.583333333333333;1.67505027274938
0.593750000000000;1.69045917812910
0.604166666666667;2.43747001859213
0.614583333333333;2.32792189713133
0.625000000000000;2.02365995193102
0.635416666666667;1.69810378670544
0.645833333333333;1.87355864745491
0.656250000000000;1.93139007534186
0.666666666666667;1.62241669152600
0.677083333333333;1.87632379582511
0.687500000000000;1.96394456029168
0.697916666666667;1.85175741377896
0.708333333333333;1.77754065175096
0.718750000000000;2.07326354849971
0.729166666666667;2.16386909477494
0.739583333333333;2.10101624264249
0.750000000000000;2.28129519984992
0.760416666666667;1.74389483554967
0.770833333333333;1.60885981541684
0.781250000000000;2.11095126083418
0.791666666666667;2.07763393287817
0.802083333333333;2.26356196591985
0.812500000000000;1.74476307479623
0.822916666666667;2.26156151646705
0.833333333333333;1.79040936672075
0.843750000000000;1.58028255864025
0.854166666666667;2.36183062038865
0.864583333333333;2.21600293887528
0.875000000000000;2.17196582160218
0.885416666666667;2.11864392493649
0.895833333333333;2.41138277969554
0.906250000000000;1.77563135003958
0.916666666666667;2.13484478860062
0.927083333333333;1.81984906764477
0.937500000000000;2.10421647745926
0.947916666666667;2.49871148697672
0.958333333333333;1.91918981578423
0.968750000000000;2.18289473755774
0.979166666666667;1.74796655997900
0.989583333333333;1.94923899171883
1;2.52839410983297
1.01041666666667;2.30567157255752
1.02083333333333;1.65985514579613
1.03125000000000;1.95431381740352
1.04166666666667;1.83929134349064
1.05208333333333;2.03076960940535
1.06250000000000;2.25131713603464
1.07291666666667;1.87197772363165
1.08333333333333;1.77095678839714
1.09375000000000;2.08913517466676
1.10416666666667;2.09710123665740
1.11458333333333;1.85454222544242
1.12500000000000;2.17891790561591
1.13541666666667;1.48012364770720
1.14583333333333;1.77004948013566
1.15625000000000;2.36295439765502
1.16666666666667;1.77555790046844
1.17708333333333;1.85798177037188
1.18750000000000;2.05250372024671
1.19791666666667;2.51169844907410
1.20833333333333;1.89958810822220
1.21875000000000;1.41336546373889
1.22916666666667;2.42387939549923
1.23958333333333;1.93241245320884
1.25000000000000;2.02937430844822
1.26041666666667;1.88217775956659
1.27083333333333;2.15712721218122
1.28125000000000;1.87570921663570
1.29166666666667;1.76349143758392
1.30208333333333;1.68717784401089
1.31250000000000;1.94773354702497
1.32291666666667;2.39086927936194
1.33333333333333;1.78192307292633
1.34375000000000;2.21059062633811
1.35416666666667;2.06951900651190
1.36458333333333;2.25251262520142
1.37500000000000;1.71254623831128
1.38541666666667;1.91763547130958
1.39583333333333;1.86407116365117
1.40625000000000;1.98855509563243
1.41666666666667;2.18427264374106
1.42708333333333;1.99275174190189
1.43750000000000;2.34201140959219
1.44791666666667;2.07788722007479
1.45833333333333;2.29513627419153
1.46875000000000;2.47971485090609
1.47916666666667;1.72506564147929
1.48958333333333;1.93997141720488
1.50000000000000;1.79402864457262
1.51041666666667;1.76858130012840
1.52083333333333;1.94970766025061
1.53125000000000;2.42206218607611
1.54166666666667;2.04447873406904
1.55208333333333;2.40289946656171
1.56250000000000;1.85808213611044
1.57291666666667;2.33681796228433
1.58333333333333;1.84786718323007
1.59375000000000;1.94098359926669
1.60416666666667;2.02714766528560
1.61458333333333;2.23234678542780
1.62500000000000;2.36736589943214
1.63541666666667;2.59018765466825
1.64583333333333;2.26706082395287
1.65625000000000;2.01501305334572
1.66666666666667;2.19430026807123
1.67708333333333;1.93481509667731
1.68750000000000;2.41641714394551
1.69791666666667;1.99240915298365
1.70833333333333;1.71212583337816
1.71875000000000;2.24023807799063
1.72916666666667;1.73069733833095
1.73958333333333;1.78803190978694
1.75000000000000;1.86921180229923
1.76041666666667;1.85532479593372
1.77083333333333;2.33944433124670
1.78125000000000;1.85875923872712
1.79166666666667;1.65911191360388
1.80208333333333;1.77101874040809
1.81250000000000;2.41667369762802
1.82291666666667;1.78782816014849
1.83333333333333;1.88805140724280
1.84375000000000;1.54777225335455
1.85416666666667;2.12955399412276
1.86458333333333;1.93511299427589
1.87500000000000;1.98069764592440
1.88541666666667;1.87219428945074
1.89583333333333;1.81666195553872
1.90625000000000;1.95783645845671
1.91666666666667;1.96272359197472
1.92708333333333;2.00666941156631
1.93750000000000;2.31245984750446
1.94791666666667;2.15161667485029
1.95833333333333;1.81312188771934
1.96875000000000;1.38606675916266
1.97916666666667;2.27223702085072
1.98958333333333;2.32894402295410
2;2.00247281463066
2.01041666666667;1.82155478694976
2.02083333333333;2.25698088125390
2.03125000000000;1.96188663339553
2.04166666666667;1.92279535086617
2.05208333333333;1.77610807556965
2.06250000000000;1.78172083887364
2.07291666666667;1.97175360759148
2.08333333333333;2.16879359882770
2.09375000000000;1.72820522359284
2.10416666666667;1.66829217855065
2.11458333333333;2.27280223600068
2.12500000000000;1.87555213837324
2.13541666666667;2.22317136340723
2.14583333333333;2.51248020943126
2.15625000000000;1.71081834780619
2.16666666666667;1.96361067775496
2.17708333333333;2.39489493095919
2.18750000000000;1.63815293101949
2.19791666666667;1.94767346060784
2.20833333333333;2.12444977889440
2.21875000000000;2.14413478452130
2.22916666666667;2.27788549958000
2.23958333333333;2.30794513937097
2.25000000000000;1.98939198046488
2.26041666666667;1.92258845850702
2.27083333333333;2.10500827715372
2.28125000000000;1.53277559245334
2.29166666666667;1.97168764776427
2.30208333333333;1.92664150990941
2.31250000000000;1.63531331911487
2.32291666666667;2.14900820009543
2.33333333333333;2.26747646910316
2.34375000000000;1.95022879124402
2.35416666666667;2.12563468770818
2.36458333333333;2.19603686475645
2.37500000000000;1.49994590954710
2.38541666666667;1.72881813913899
2.39583333333333;1.80187342947239
2.40625000000000;1.94150509826086
2.41666666666667;1.62595783347752
2.42708333333333;1.73082817448079
2.43750000000000;2.18636787190969
2.44791666666667;1.97177874849786
2.45833333333333;2.23491414014079
2.46875000000000;2.11414818173042
2.47916666666667;1.73566956629835
2.48958333333333;1.98279667957102
2.50000000000000;1.66314075599319
2.51041666666667;2.57922280285433
2.52083333333333;2.36145286666412
2.53125000000000;1.75814927740801
2.54166666666667;1.67558722410379
2.55208333333333;1.60639984068755
2.56250000000000;2.14919731654793
2.57291666666667;2.09066732580366
2.58333333333333;1.93283935428199
2.59375000000000;1.84700345489157
2.60416666666667;2.17487712890051
2.61458333333333;1.69159195683508
2.62500000000000;1.97967857412182
2.63541666666667;1.84442973378515
2.64583333333333;1.88324694183306
2.65625000000000;1.58328998586052
2.66666666666667;2.63537746263153
2.67708333333333;2.37551198249018
2.68750000000000;1.88743620010454
2.69791666666667;2.33764929214799
2.70833333333333;1.88642968184020
2.71875000000000;2.14176781737813
2.72916666666667;1.92128485315656
2.73958333333333;2.20440890180242
2.75000000000000;2.50512606000120
2.76041666666667;1.51401570004063
2.77083333333333;1.95469093306648
2.78125000000000;2.30971859681532
2.79166666666667;2.02593777954327
2.80208333333333;1.81859669684460
2.81250000000000;2.06132017567168
2.82291666666667;1.98588012278467
2.83333333333333;1.68635036737090
2.84375000000000;1.58955718505105
2.85416666666667;2.18305097728916
2.86458333333333;2.00217208316524
2.87500000000000;2.23032348642041
2.88541666666667;2.26937692404164
2.89583333333333;1.81910904148917
2.90625000000000;1.45742327060590
2.91666666666667;1.93520737874750
2.92708333333333;2.18174056540481
2.93750000000000;2.11073650503669
2.94791666666667;1.60560770934072
2.95833333333333;2.36790915887594
2.96875000000000;2.29144268577686
2.97916666666667;2.25528768495697
2.98958333333333;2.08267236312342
3;2.03879980594125
3.01041666666667;1.97595838812746
3.02083333333333;2.03900021669130
3.03125000000000;2.12747329904400
3.04166666666667;2.07272361247110
3.05208333333333;1.88698327252865
3.06250000000000;2.26958024567601
3.07291666666667;1.53312047984804
3.08333333333333;1.88985265786800
3.09375000000000;1.14796627655734
3.10416666666667;1.54028315983664
3.11458333333333;2.05594064721675
3.12500000000000;2.34024665341734
3.13541666666667;1.91880680568011
3.14583333333333;2.06124378450731
3.15625000000000;1.81074151000397
3.16666666666667;2.20963244392099
3.17708333333333;1.72976425118086
3.18750000000000;1.76434305445922
3.19791666666667;2.03847935510230
3.20833333333333;2.09375069655211
3.21875000000000;2.16574467141566
3.22916666666667;1.45524946100835
3.23958333333333;2.20560234790595
3.25000000000000;1.63842635453703
3.26041666666667;1.87214166935578
3.27083333333333;2.16360740924185
3.28125000000000;1.64870870120439
3.29166666666667;1.71205204794989
3.30208333333333;2.16041249397031
3.31250000000000;2.23994644006361
3.32291666666667;1.58447270918701
3.33333333333333;1.89271669817920
3.34375000000000;2.27601506199845
3.35416666666667;2.34173493175419
3.36458333333333;2.14804519943689
3.37500000000000;1.92024688333495
3.38541666666667;2.02728588138450
3.39583333333333;1.71930238805345
3.40625000000000;1.93974638892428
3.41666666666667;2.39128918397285
3.42708333333333;1.66285287280592
3.43750000000000;2.33416479355060
3.44791666666667;2.15106196956972
3.45833333333333;2.40595109621698
3.46875000000000;1.88771194189213
3.47916666666667;2.11949379574311
3.48958333333333;2.03549645519142
3.50000000000000;2.25082071157064
3.51041666666667;2.38836895178482
3.52083333333333;1.72753515687474
3.53125000000000;1.78508655731136
3.54166666666667;1.33925357177320
3.55208333333333;2.20042088317386
3.56250000000000;2.00199277416904
3.57291666666667;1.74610916817826
3.58333333333333;2.50472365499605
3.59375000000000;1.74773250337377
3.60416666666667;2.47711526390063
3.61458333333333;1.84577410243738
3.62500000000000;2.36574972481615
3.63541666666667;2.09685909996684
3.64583333333333;1.81635856542505
3.65625000000000;1.99039044757689
3.66666666666667;2.08766621063833
3.67708333333333;1.96419323862850
3.68750000000000;1.94661531361317
3.69791666666667;2.12810364113825
3.70833333333333;1.75687716453827
3.71875000000000;2.16743758333855
3.72916666666667;1.86795831517231
3.73958333333333;2.31067826419675
3.75000000000000;2.13202703207765
3.76041666666667;2.05554323137555
3.77083333333333;1.81910065408143
3.78125000000000;1.81343302780878
3.79166666666667;2.14112411731184
3.80208333333333;2.10663222691207
3.81250000000000;2.28126007005608
3.82291666666667;1.82750128688801
3.83333333333333;1.55521825902648
3.84375000000000;2.21396385411686
3.85416666666667;1.89169748466394
3.86458333333333;2.03038518585225
3.87500000000000;2.30327893888567
3.88541666666667;2.21027375586058
3.89583333333333;2.02244835364537
3.90625000000000;2.04534242599393
3.91666666666667;2.03571981184526
3.92708333333333;1.53909475204281
3.93750000000000;1.91231351395293
3.94791666666667;2.18556191319864
3.95833333333333;1.88461010217342
3.96875000000000;2.35570041704993
3.97916666666667;1.83637039167530
3.98958333333333;1.92436413028430
4;2.09097867007998
